Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Volatility
2015-03-09,31.989999771118164,32.39250183105469,31.264999389648438,31.78499984741211,28.456377029418945,354114000,0.004265558461084451,0.27784792825762694
2015-03-10,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,27.867733001708984,275426400,-0.020685838787608324,0.2869962982518151
2015-03-11,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.35965919494629,275756000,-0.01823161599587375,0.27111019404468917
2015-03-12,30.577499389648438,31.225000381469727,30.407499313354492,31.112499237060547,27.854299545288086,193450800,0.018079185373521156,0.2255042031634004
2015-03-13,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.66181755065918,207309200,-0.006910315382942955,0.2103798568853515
2015-03-16,30.969999313354492,31.237499237060547,30.717500686645508,31.237499237060547,27.96620750427246,143497200,0.011003975174654679,0.20637143755274068
2015-03-17,31.475000381469727,31.829999923706055,31.412500381469727,31.760000228881836,28.433996200561523,204092400,0.016726926459999847,0.20850868052133145
2015-03-18,31.75,32.290000915527344,31.592500686645508,32.11750030517578,28.754051208496094,261083600,0.01125606846385696,0.20990261713309247
2015-03-19,32.1875,32.3125,31.850000381469727,31.875,28.536945343017578,183238000,-0.0075504444192673326,0.21150763414797588
2015-03-20,32.0625,32.099998474121094,31.290000915527344,31.475000381469727,28.178836822509766,274780400,-0.012548943700992021,0.21530771578191574
2015-03-23,31.780000686645508,31.962499618530273,31.6299991607666,31.802499771118164,28.47203826904297,150838800,0.010405023045485962,0.2145249418697458
2015-03-24,31.8075008392334,32.0099983215332,31.639999389648438,31.672500610351562,28.355653762817383,131369200,-0.004087677360005815,0.21490625243700345
2015-03-25,31.635000228881836,31.704999923706055,30.844999313354492,30.844999313354492,27.61481285095215,206620800,-0.026126744178146755,0.223318542840282
2015-03-26,30.690000534057617,31.219999313354492,30.649999618530273,31.059999465942383,27.80729866027832,190291600,0.006970382539439601,0.2134810429836934
2015-03-27,31.142499923706055,31.174999237060547,30.727500915527344,30.8125,27.585710525512695,158184800,-0.007968704097178425,0.2111439470695504
2015-03-30,31.012500762939453,31.600000381469727,31.0,31.592500686645508,28.284029006958008,188398800,0.025314500447594757,0.22381746020377644
2015-03-31,31.522499084472656,31.622499465942383,31.09000015258789,31.107500076293945,27.849821090698242,168362400,-0.015351699581164668,0.22732186458348963
2015-04-01,31.204999923706055,31.280000686645508,30.774999618530273,31.0625,27.80953598022461,162485600,-0.0014465123615134967,0.22613027830941573
2015-04-02,31.25749969482422,31.389999389648438,31.047500610351562,31.329999923706055,28.049020767211914,128880400,0.008611606722154663,0.22783493441671687
2015-04-06,31.11750030517578,31.877500534057617,31.082500457763672,31.837499618530273,28.503374099731445,148776000,0.01619854526439113,0.23171173612847815
2015-04-07,31.90999984741211,32.029998779296875,31.4950008392334,31.502500534057617,28.203460693359375,140049200,-0.010522031718865787,0.21817326550404975
2015-04-08,31.462499618530273,31.600000381469727,31.24250030517578,31.399999618530273,28.11168670654297,149316800,-0.003253997366288286,0.21780526213806112
2015-04-09,31.462499618530273,31.645000457763672,31.165000915527344,31.639999389648438,28.326560974121094,129936000,0.007643592140919475,0.20705550981952894
2015-04-10,31.487499237060547,31.802499771118164,31.315000534057617,31.774999618530273,28.447420120239258,160752000,0.004266636752289887,0.2038258957456193
2015-04-13,32.092498779296875,32.14250183105469,31.65250015258789,31.712499618530273,28.391464233398438,145460400,-0.001966993372485515,0.19935785793055147
2015-04-14,31.75,31.822500228881836,31.477500915527344,31.575000762939453,28.268362045288086,102098400,-0.004335887261691096,0.19904253621554627
2015-04-15,31.602500915527344,31.782499313354492,31.502500534057617,31.69499969482422,28.37580108642578,115881600,0.0038006815168691865,0.1993087355185716
2015-04-16,31.56999969482422,31.774999618530273,31.52750015258789,31.542499542236328,28.239269256591797,113476000,-0.0048115586029851,0.198975086147545
2015-04-17,31.387500762939453,31.53499984741211,31.114999771118164,31.1875,27.921449661254883,207828000,-0.011254526186534553,0.19582618991186382
2015-04-20,31.392499923706055,32.029998779296875,31.292499542236328,31.899999618530273,28.559329986572266,188217200,0.022845530338008846,0.20704522193507585
2015-04-21,32.025001525878906,32.04999923706055,31.667499542236328,31.727500915527344,28.404895782470703,129740400,-0.0054074869464435515,0.20735119833306886
2015-04-22,31.747499465942383,32.217498779296875,31.579999923706055,32.154998779296875,28.787620544433594,150618000,0.013473901291307655,0.2012527393019605
2015-04-23,32.07500076293945,32.60499954223633,32.03499984741211,32.41749954223633,29.022634506225586,183083600,0.008163716116420527,0.1935436997624878
2015-04-24,32.622501373291016,32.657501220703125,32.307498931884766,32.56999969482422,29.15916633605957,178103600,0.00470432240755736,0.18770642280883162
2015-04-27,33.07749938964844,33.282501220703125,32.787498474121094,33.162498474121094,29.68961524963379,387816800,0.018191497913925048,0.19187549409604823
2015-04-28,33.6150016784668,33.6349983215332,32.39250183105469,32.63999938964844,29.221832275390625,475696000,-0.01575577757778235,0.19709014843303707
2015-04-29,32.540000915527344,32.897499084472656,32.07500076293945,32.15999984741211,28.79210090637207,253544400,-0.014705832439550925,0.1970971310665647
2015-04-30,32.15999984741211,32.15999984741211,31.145000457763672,31.287500381469727,28.01097297668457,332781600,-0.027129938597659775,0.20986522152176346
2015-05-01,31.524999618530273,32.532501220703125,31.325000762939453,32.23749923706055,28.861488342285156,234050400,0.030363649499377532,0.2272932063326988
2015-05-04,32.375,32.64250183105469,32.064998626708984,32.17499923706055,28.805532455444336,203953200,-0.0019387734332064754,0.22406712341235124
2015-05-05,32.037498474121094,32.11249923706055,31.44499969482422,31.450000762939453,28.156452178955078,197085600,-0.02253318099546464,0.2320303628430421
2015-05-06,31.639999389648438,31.6875,30.84000015258789,31.252500534057617,27.97963523864746,288564000,-0.0062798018437768555,0.2324305577684424
2015-05-07,31.1924991607666,31.520000457763672,31.0049991607666,31.315000534057617,28.152698516845703,175763600,0.006185330034581549,0.21980462737538198
2015-05-08,31.670000076293945,31.905000686645508,31.52750015258789,31.905000686645508,28.683116912841797,222201600,0.018840765679308147,0.22535281781153393
2015-05-11,31.84749984741211,31.889999389648438,31.407499313354492,31.579999923706055,28.39093780517578,168143200,-0.010186449002521192,0.22622102165216323
2015-05-12,31.399999618530273,31.719999313354492,31.204999923706055,31.467500686645508,28.2898006439209,192640000,-0.0035623043503848484,0.21449206278657823
2015-05-13,31.537500381469727,31.797500610351562,31.467500686645508,31.502500534057617,28.32126235961914,138776800,0.0011121222130281438,0.20943732632751666
2015-05-14,31.852500915527344,32.23749923706055,31.790000915527344,32.23749923706055,28.982044219970703,180814000,0.02333165280420957,0.2193653022939856
2015-05-15,32.26750183105469,32.372501373291016,32.0525016784668,32.192501068115234,28.941587448120117,152832000,-0.0013959254062109183,0.21844963071904006
2015-05-18,32.095001220703125,32.68000030517578,32.09000015258789,32.54750061035156,29.2607421875,203531600,0.011027547813401428,0.21584996782728805
2015-05-19,32.67250061035156,32.720001220703125,32.40999984741211,32.51750183105469,29.2337646484375,178532800,-0.0009219704301972609,0.213187846331129
2015-05-20,32.5,32.744998931884766,32.334999084472656,32.51499938964844,29.231521606445312,145819600,-7.672778443568173e-05,0.21279871010574283
2015-05-21,32.51750183105469,32.907501220703125,32.45750045776367,32.84749984741211,29.53045082092285,158921600,0.01022626254295389,0.21358846293025294
2015-05-22,32.900001525878906,33.24250030517578,32.849998474121094,33.1349983215332,29.788908004760742,182384000,0.008752226148026399,0.21449153052224182
2015-05-26,33.150001525878906,33.227500915527344,32.279998779296875,32.404998779296875,29.13262367248535,282790400,-0.022031164491511657,0.225035145370667
2015-05-27,32.584999084472656,33.064998626708984,32.51250076293945,33.0099983215332,29.676532745361328,183332800,0.01867010259668711,0.23015370269911814
2015-05-28,32.96500015258789,32.98749923706055,32.775001525878906,32.94499969482422,29.618104934692383,122933200,-0.001968822003914128,0.2303085677210216
2015-05-29,32.807498931884766,32.86249923706055,32.474998474121094,32.56999969482422,29.280967712402344,203538000,-0.011382808691961288,0.23265660884598577
2015-06-01,32.56999969482422,32.84749984741211,32.51250076293945,32.6349983215332,29.33939552307129,128451200,0.001995419387870845,0.22958675208826274
2015-06-02,32.46500015258789,32.665000915527344,32.33000183105469,32.4900016784668,29.209047317504883,134670400,-0.0044427706584447835,0.22127414384128233
2015-06-03,32.665000915527344,32.73500061035156,32.474998474121094,32.529998779296875,29.2450008392334,123934000,0.0012309036079711788,0.22047944673419143
2015-06-04,32.39500045776367,32.64500045776367,32.227500915527344,32.34000015258789,29.07419204711914,153800400,-0.005840615052577158,0.21812739038681037
2015-06-05,32.375,32.42250061035156,32.09000015258789,32.162498474121094,28.914621353149414,142507200,-0.005488396503370296,0.21750444110129283
2015-06-08,32.224998474121094,32.3025016784668,31.707500457763672,31.950000762939453,28.72357749938965,210699200,-0.006607171210248564,0.21783374944259154
2015-06-09,31.674999237060547,32.02000045776367,31.405000686645508,31.854999542236328,28.638164520263672,224301600,-0.002973619115787085,0.2106463464778558
2015-06-10,31.979999542236328,32.334999084472656,31.962499618530273,32.220001220703125,28.966304779052734,156349200,0.011458145599969605,0.2089712448302822
2015-06-11,32.29499816894531,32.54499816894531,32.119998931884766,32.147499084472656,28.9011287689209,141563600,-0.0022500629827995056,0.2045337537999368
2015-06-12,32.04750061035156,32.08250045776367,31.77750015258789,31.792499542236328,28.58197593688965,147544800,-0.011042919277756913,0.1906967744178167
2015-06-15,31.524999618530273,31.809999465942383,31.427499771118164,31.729999542236328,28.525789260864258,175955600,-0.001965807967561517,0.16882463798004485
2015-06-16,31.75749969482422,31.962499618530273,31.592500686645508,31.899999618530273,28.678627014160156,125976400,0.005357879913443275,0.1695454083853649
2015-06-17,31.93000030517578,31.969999313354492,31.684999465942383,31.825000762939453,28.6112003326416,131672400,-0.0023511126067946586,0.15587132609624163
2015-06-18,31.8075008392334,32.07749938964844,31.80500030517578,31.969999313354492,28.741552352905273,141628800,0.004555978733788324,0.15488769235843228
2015-06-19,31.927499771118164,31.954999923706055,31.600000381469727,31.649999618530273,28.45386505126953,218867600,-0.010009455929984257,0.15721792729042663
2015-06-22,31.872499465942383,32.01499938964844,31.770000457763672,31.90250015258789,28.680871963500977,136157200,0.007978069475707894,0.1490895135180693
2015-06-23,31.8700008392334,31.90250015258789,31.719999313354492,31.75749969482422,28.55051040649414,121075600,-0.0045452438535596995,0.1466028651625828
2015-06-24,31.802499771118164,32.45000076293945,31.780000686645508,32.02750015258789,28.79325294494629,221123600,0.008502213620563914,0.1480551298564233
2015-06-25,32.21500015258789,32.29999923706055,31.875,31.875,28.65614891052246,127752400,-0.004761672280862994,0.1488654791765695
2015-06-26,31.917499542236328,31.997499465942383,31.627500534057617,31.6875,28.487579345703125,176267200,-0.005882491933779654,0.1330585736664205
2015-06-29,31.364999771118164,31.61750030517578,31.1200008392334,31.13249969482422,27.988630294799805,196645600,-0.017514617330186666,0.1418694045800058
2015-06-30,31.392499923706055,31.530000686645508,31.21500015258789,31.357500076293945,28.190906524658203,177482800,0.007227085703296554,0.13945885157394186
2015-07-01,31.725000381469727,31.735000610351562,31.497499465942383,31.649999618530273,28.45386505126953,120955200,0.009327778316788882,0.1427634125881009
2015-07-02,31.607500076293945,31.672500610351562,31.4424991607666,31.610000610351562,28.417909622192383,108844000,-0.001263639544658024,0.14274814085108556
2015-07-06,31.235000610351562,31.5575008392334,31.212499618530273,31.5,28.31901741027832,112241600,-0.003479925625382241,0.13894031374472843
2015-07-07,31.47249984741211,31.537500381469727,30.9424991607666,31.422500610351562,28.249347686767578,187787200,-0.002460174465144238,0.1356107741988011
2015-07-08,31.1200008392334,31.15999984741211,30.635000228881836,30.642499923706055,27.548110961914062,243046400,-0.02482311211674404,0.13942998306270185
2015-07-09,30.962499618530273,31.014999389648438,29.80500030517578,30.017499923706055,26.98622703552246,314380000,-0.020396459385851218,0.13544593509662922
2015-07-10,30.485000610351562,30.962499618530273,30.302499771118164,30.81999969482422,27.707687377929688,245418000,0.02673439089716223,0.16076074733267107
2015-07-13,31.25749969482422,31.440000534057617,31.079999923706055,31.415000915527344,28.242605209350586,165762000,0.019305755262959412,0.16982836631077974
2015-07-14,31.510000228881836,31.592500686645508,31.260000228881836,31.40250015258789,28.231359481811523,127072400,-0.00039818308033923167,0.1695849542105353
2015-07-15,31.43000030517578,31.787500381469727,31.395000457763672,31.704999923706055,28.503318786621094,134596800,0.009633234452800066,0.17215335900265158
2015-07-16,31.934999465942383,32.14250183105469,31.837499618530273,32.127498626708984,28.883142471313477,144889600,0.013325595083708786,0.17687178754834848
2015-07-17,32.27000045776367,32.404998779296875,32.07749938964844,32.404998779296875,29.13262367248535,184658800,0.008637605877534149,0.17794414022184515
2015-07-20,32.74250030517578,33.24250030517578,32.67499923706055,33.01750183105469,29.68328094482422,235600800,0.018901739799664696,0.18515006162108535
2015-07-21,33.212501525878906,33.22999954223633,32.58000183105469,32.6875,29.386598587036133,307025600,-0.009994931434283316,0.1866047818949019
2015-07-22,30.497499465942383,31.375,30.497499465942383,31.30500030517578,28.143709182739258,461802400,-0.04229442889131019,0.2245139849587519
2015-07-23,31.549999237060547,31.772499084472656,31.264999389648438,31.290000915527344,28.13022804260254,203998000,-0.00047901078174117373,0.2216443034209996
2015-07-24,31.329999923706055,31.434999465942383,30.975000381469727,31.125,27.981887817382812,168649200,-0.0052733388792678415,0.22197953950774274
2015-07-27,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,27.59306526184082,177822000,-0.013895508340236007,0.223253370126778
2015-07-28,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,27.73016357421875,134472400,0.004968578556856729,0.2239170376185501
2015-07-29,30.787500381469727,30.875,30.5674991607666,30.747499465942383,27.642513275146484,148046800,-0.00316082877901791,0.22322633466205788
2015-07-30,30.579999923706055,30.642499923706055,30.427499771118164,30.592500686645508,27.503162384033203,134513200,-0.0050411802185358345,0.22349025325341532
2015-07-31,30.649999618530273,30.65999984741211,30.227500915527344,30.325000762939453,27.26266860961914,171540000,-0.008744222611785202,0.22382781333499
2015-08-03,30.375,30.642499923706055,29.3799991607666,29.610000610351562,26.619874954223633,279904000,-0.023577796605307677,0.2315461086608149
2015-08-04,29.354999542236328,29.424999237060547,28.3125,28.65999984741211,25.765806198120117,496554400,-0.03208387558439696,0.2450879291598443
2015-08-05,28.237499237060547,29.360000610351562,28.024999618530273,28.850000381469727,25.93661880493164,397250400,0.006629429931207964,0.24678810124175365
2015-08-06,28.99250030517578,29.125,28.530000686645508,28.782499313354492,25.993072509765625,211612000,0.0021766023265628043,0.2448825033540676
2015-08-07,28.645000457763672,29.0625,28.625,28.8799991607666,26.08112144470215,154681600,0.0033874000429707785,0.245594454982381
2015-08-10,29.13249969482422,29.997499465942383,29.13249969482422,29.93000030517578,27.029356002807617,219806400,0.03635712368104804,0.2705553750827895
2015-08-11,29.452499389648438,29.545000076293945,28.332500457763672,28.372499465942383,25.622798919677734,388331200,-0.05203812784084749,0.3045574687780712
2015-08-12,28.13249969482422,28.854999542236328,27.407499313354492,28.809999465942383,26.017898559570312,404870000,0.015419847032759115,0.3078003276391916
2015-08-13,29.010000228881836,29.100000381469727,28.635000228881836,28.787500381469727,25.997583389282227,194143200,-0.0007808151854221679,0.30581664475220616
2015-08-14,28.579999923706055,29.077499389648438,28.502500534057617,28.989999771118164,26.18045425415039,171718000,0.00703414860257956,0.30712725489762566
2015-08-17,29.010000228881836,29.412500381469727,28.875,29.290000915527344,26.451383590698242,163538800,0.010348534594463832,0.3093691101192827
2015-08-18,29.107500076293945,29.360000610351562,29.002500534057617,29.125,26.302371978759766,138242800,-0.0056334146540023555,0.30953911103018944
2015-08-19,29.024999618530273,29.1299991607666,28.670000076293945,28.752500534057617,25.965974807739258,193146000,-0.012789613472585781,0.3038056253226433
2015-08-20,28.520000457763672,28.587499618530273,27.907499313354492,28.162500381469727,25.433147430419922,274006400,-0.02052021467572729,0.30387168920090474
2015-08-21,27.607500076293945,27.975000381469727,26.412500381469727,26.440000534057617,23.87758445739746,513102000,-0.06116281821894731,0.33712706924420655
2015-08-24,23.717500686645508,27.200000762939453,23.0,25.780000686645508,23.281545639038086,648825200,-0.024962274530860973,0.33410772121444515
2015-08-25,27.77750015258789,27.77750015258789,25.875,25.934999465942383,23.42152976989746,414406400,0.006012664838912274,0.3355885226543955
2015-08-26,26.772499084472656,27.47249984741211,26.262500762939453,27.422500610351562,24.764869689941406,387098400,0.057354918028047486,0.38039998232606126
2015-08-27,28.0575008392334,28.309999465942383,27.5049991607666,28.229999542236328,25.49411392211914,338464400,0.029446721961712052,0.3896823621565474
2015-08-28,28.042499542236328,28.327499389648438,27.885000228881836,28.322500228881836,25.57765007019043,212657600,0.003276683721053386,0.3884964572208596
2015-08-31,28.00749969482422,28.63249969482422,28.0,28.190000534057617,25.457996368408203,224917200,-0.0046780568759785535,0.38236047870085427
2015-09-01,27.537500381469727,27.969999313354492,26.84000015258789,26.93000030517578,24.320096969604492,307383600,-0.04469713100500605,0.3992921367392809
2015-09-02,27.5575008392334,28.084999084472656,27.282499313354492,28.084999084472656,25.36316680908203,247555200,0.04288921383747679,0.4081980624416591
2015-09-03,28.122499465942383,28.19499969482422,27.510000228881836,27.592500686645508,24.918392181396484,212935600,-0.017536241867331936,0.41022023088455456
2015-09-04,27.24250030517578,27.612499237060547,27.127500534057617,27.3174991607666,24.670042037963867,199985200,-0.009966539639665428,0.4106010743338242
2015-09-08,27.9375,28.139999389648438,27.579999923706055,28.077499389648438,25.356393814086914,219374400,0.027821264960426362,0.4194518695083256
2015-09-09,28.440000534057617,28.5049991607666,27.4424991607666,27.537500381469727,24.868722915649414,340043200,-0.019232659896872728,0.42157914408754155
2015-09-10,27.5674991607666,28.31999969482422,27.475000381469727,28.142499923706055,25.415090560913086,251571200,0.021970072492940584,0.4278865415002202
2015-09-11,27.947500228881836,28.552499771118164,27.940000534057617,28.552499771118164,25.78535270690918,199662000,0.014568594399011703,0.43061807846402844
2015-09-14,29.145000457763672,29.22249984741211,28.71500015258789,28.827499389648438,26.033706665039062,233453600,0.009631590498404785,0.4313323325701678
2015-09-15,28.982500076293945,29.13249969482422,28.604999542236328,29.06999969482422,26.252700805664062,173364800,0.00841194622965813,0.4268374249247502
2015-09-16,29.0625,29.135000228881836,28.860000610351562,29.102500915527344,26.282060623168945,148694000,0.0011183541732417979,0.41593409133860293
2015-09-17,28.915000915527344,29.122499465942383,28.43000030517578,28.479999542236328,25.71988296508789,256450400,-0.02139016670502114,0.4205381761717412
2015-09-18,28.052499771118164,28.575000762939453,27.967500686645508,28.362499237060547,25.613767623901367,297141200,-0.004125809644257128,0.42065937701526834
2015-09-21,28.417499542236328,28.842500686645508,28.415000915527344,28.802499771118164,26.011131286621094,200888000,0.015513674854648496,0.42300679559655463
2015-09-22,28.344999313354492,28.545000076293945,28.1299991607666,28.350000381469727,25.602481842041016,201384800,-0.015710560224278636,0.4111435694640274
2015-09-23,28.407499313354492,28.68000030517578,28.325000762939453,28.579999923706055,25.8101863861084,143026800,0.008112672253762332,0.3828563990484527
2015-09-24,28.3125,28.875,28.092500686645508,28.75,25.96371841430664,200878000,0.005948505210364496,0.38063204482937163
2015-09-25,29.110000610351562,29.172500610351562,28.5049991607666,28.677499771118164,25.898242950439453,224607600,-0.0025218061150712456,0.38070482883127393
2015-09-28,28.462499618530273,28.642499923706055,28.110000610351562,28.110000610351562,25.38574981689453,208436000,-0.019788722135538728,0.3844100028021543
2015-09-29,28.207500457763672,28.377500534057617,26.96500015258789,27.264999389648438,24.622634887695312,293461600,-0.03006075986344736,0.392043445374958
2015-09-30,27.542499542236328,27.885000228881836,27.1825008392334,27.575000762939453,24.9025936126709,265892000,0.011369974263619076,0.39380137851430597
2015-10-01,27.267499923706055,27.405000686645508,26.827499389648438,27.395000457763672,24.740034103393555,255716400,-0.006527814403822996,0.39266119849139636
2015-10-02,27.002500534057617,27.752500534057617,26.887500762939453,27.594999313354492,24.920650482177734,232079200,0.0073005711321718625,0.3890993448347976
2015-10-05,27.469999313354492,27.842500686645508,27.267499923706055,27.69499969482422,25.010957717895508,208258800,0.003623791272316712,0.3438393267075454
2015-10-06,27.657499313354492,27.934999465942383,27.4424991607666,27.827499389648438,25.130615234375,192787200,0.004784203700999301,0.3344205789876968
2015-10-07,27.934999465942383,27.9424991607666,27.352500915527344,27.69499969482422,25.010957717895508,187062400,-0.004761424078301824,0.33496850361597214
2015-10-08,27.547500610351562,27.547500610351562,27.052499771118164,27.375,24.72197151184082,247918400,-0.01155438385503793,0.2937400605670902
2015-10-09,27.5,28.06999969482422,27.372499465942383,28.030000686645508,25.313495635986328,211064400,0.023927061151340245,0.2893522552036177
2015-10-12,28.1825008392334,28.1875,27.860000610351562,27.899999618530273,25.196090698242188,121868800,-0.004638037331250122,0.28946457404626513
2015-10-13,27.704999923706055,28.112499237060547,27.670000076293945,27.947500228881836,25.238988876342773,132197200,0.00170257277664021,0.28922425170312455
2015-10-14,27.822500228881836,27.8799991607666,27.389999389648438,27.552499771118164,24.882266998291016,177849600,-0.014133762639997216,0.2604286557447794
2015-10-15,27.732500076293945,28.024999618530273,27.622499465942383,27.96500015258789,25.254796981811523,150694000,0.014971705895853171,0.23236436356806073
2015-10-16,27.94499969482422,28.0,27.63249969482422,27.760000228881836,25.06966209411621,156930400,-0.007330682081057582,0.22751854959957157
2015-10-19,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,25.225440979003906,119036800,0.006213840629477607,0.22600120827353234
2015-10-20,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,25.686012268066406,195871200,0.018258205652216475,0.21762479387884548
2015-10-21,28.5,28.895000457763672,28.424999237060547,28.440000534057617,25.68376350402832,167180800,-8.754819606160424e-05,0.20944356050372598
2015-10-22,28.582500457763672,28.875,28.524999618530273,28.875,26.07659912109375,166616400,0.015295095557308569,0.20451589205521098
2015-10-23,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,26.884864807128906,237467600,0.030995824351241374,0.2190551450856321
2015-10-26,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,26.02692985534668,265335200,-0.03191144749795183,0.23790813611697012
2015-10-27,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,25.862117767333984,279537600,-0.006332367625712765,0.237268914508723
