Date,Open,High,Low,Close,Adj Close,Volume,Daily_Volume_transaction,Daily_Return,Volatility
2015-01-02,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.37395668029785,212818400,,,
2015-01-05,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.68730354309082,257142000,0.20826958571251364,-0.028171590940836988,
2015-01-06,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.68952751159668,263188400,0.023513856157298285,9.388863117387736e-05,
2015-01-07,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,24.021713256835938,160423600,-0.3904609777634577,0.01402247238053378,
2015-01-08,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,24.94468116760254,237458000,0.4801936872131034,0.038422234954617496,
2015-01-09,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,24.971435546875,214798000,-0.09542740189844101,0.001072548456029443,
2015-01-12,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.356124877929688,198603200,-0.07539548785370442,-0.02464058054613183,
2015-01-13,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.572372436523438,268367600,0.35127530674228824,0.008878569956327631,
2015-01-14,27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.478742599487305,195826400,-0.2703053572785985,-0.0038103702553753394,
2015-01-15,27.5,27.514999389648438,26.665000915527344,26.704999923706055,23.814380645751953,240056000,0.2258612730459224,-0.02714036274678855,
2015-01-16,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.62934684753418,314053200,0.3082497417269303,-0.007769834578955526,
2015-01-20,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.23796844482422,199599600,-0.3644401649147342,0.025757021606102937,
2015-01-21,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.42300796508789,194303600,-0.02653311930484825,0.007634283404770459,
2015-01-22,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,25.05837631225586,215185600,0.10747098870015792,0.0260151553844723,
2015-01-23,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.18768310546875,185859200,-0.13628421232647536,0.005160222338493892,
2015-01-26,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.21443748474121,222460000,0.19692756667412747,0.0010622008844731745,
2015-01-27,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.33159828186035,382274800,0.718397914231772,-0.03501324205289602,
2015-01-28,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.707136154174805,585908400,0.5326890498667451,0.056532984655592644,
2015-01-29,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.50748634338379,337745600,-0.4235522139638209,0.031133385858658214,
2015-01-30,29.600000381469727,30.0,29.212499618530273,29.290000915527344,26.119577407836914,334982000,-0.00818249001615412,-0.014633938900196597,
2015-02-02,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.44729232788086,250956400,-0.2508361643312178,0.012546716010252812,
2015-02-03,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.45175552368164,207662800,-0.17251442880117818,0.00016875813771211057,
2015-02-04,29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.654630661010742,280598800,0.35122323304896197,0.007669628473145007,
2015-02-05,30.0049991607666,30.0575008392334,29.8125,29.985000610351562,26.84487533569336,168984800,-0.39777076737320327,0.007137396766142334,
2015-02-06,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.618812561035156,174826400,0.03456878961894794,-0.008421077461947757,
2015-02-09,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,26.795631408691406,155559200,-0.11020761166505744,0.006642627173951254,
2015-02-10,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.310420989990234,248034000,0.5944669296319343,0.01921169811030654,
2015-02-11,30.6924991607666,31.229999542236328,30.625,31.219999313354492,27.950538635253906,294247200,0.18631800478966598,0.023438585787391775,
2015-02-12,31.514999389648438,31.8700008392334,31.392499923706055,31.614999771118164,28.304174423217773,297898000,0.012407254852382588,0.012652199393317964,
2015-02-13,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.442941665649414,217088800,-0.2712646610584831,0.00490271294815825,
2015-02-17,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.610807418823242,252609600,0.16362336518512244,0.0059018421915395525,0.31739210079870045
2015-02-18,31.907499313354492,32.19499969482422,31.862499237060547,32.18000030517578,28.81000518798828,179566800,-0.2891529063028484,0.006962326027680987,0.3008604649061527
2015-02-19,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,28.749568939208984,149449600,-0.16772142734625772,-0.00209775209636176,0.30134654080107703
2015-02-20,32.154998779296875,32.375,32.01250076293945,32.375,28.984586715698242,195793600,0.31009785238635623,0.008174653922158104,0.3005784024497988
2015-02-23,32.505001068115234,33.25,32.415000915527344,33.25,29.767959594726562,283896400,0.4499779359488767,0.027027222665349848,0.2917305587771103
