Date,Open,High,Low,Close,Adj Close,Volume,Daily_Volume_transaction,Daily_Return,Volatility
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.14638900756836,176820800,0.28426208647703266,0.0011340953701373113,0.22141488153753447
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.144107818603516,142010800,-0.19686597956801466,-9.447329636447233e-05,0.20286796946352012
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.328765869140625,129777600,-0.08614274407298594,0.007648162107478207,0.20223991849486253
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.19426727294922,102814000,-0.2077677503667813,-0.005528377268080309,0.20377426516809793
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,24.089401245117188,104532000,0.01670978660493705,-0.004334333693555514,0.20241427680564383
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,23.9799747467041,77645600,-0.25720736233880537,-0.004542516324903101,0.20181883430455572
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.54761505126953,124760400,0.606792915503261,0.023671430456508213,0.20972582364820563
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,24.976192474365234,182404400,0.4620376337363459,0.01745902492770024,0.20138473102099677
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,24.84625244140625,103553600,-0.4322856246888781,-0.005202555717503832,0.20038253454153374
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,25.074220657348633,103496000,-0.0005562336799492806,0.009175154944593311,0.18915693522955185
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.33182716369629,149424800,0.44377367241246035,0.010273759247315217,0.18873089235004312
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,25.033185958862305,106314800,-0.2885063255898619,-0.011789169525914578,0.19443154564812976
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.295351028442383,105616400,-0.006569170049701478,0.01047270091832897,0.17762961768278315
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,24.743669509887695,127207600,0.20443037255577723,-0.02180960121622233,0.19179916294387622
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,24.771024703979492,94326800,-0.25848141148799286,0.0011055431402713367,0.19181295613099078
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,24.85309600830078,117630000,0.24704749869602272,0.0033131977906470933,0.19168979653089552
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.176809310913086,108929200,-0.07396752529116724,0.013025069492516694,0.19246480111848846
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.54155921936035,133029200,0.2212446249490494,0.014487535094018567,0.16417975141589394
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.55524253845215,101895600,-0.23403583574132591,0.00053572763409937,0.16437923157633189
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,25.04230308532715,187756000,0.8426310851498986,-0.02007178966715717,0.17762293708033813
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.502023696899414,243286000,0.29575619420950594,-0.02157466853535117,0.18707368418516432
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.372074127197266,129539600,-0.4675419054117377,-0.005303625990639826,0.18444093634875725
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.42223358154297,122444000,-0.054775528101059456,0.002058070810220025,0.1820261349878727
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.157791137695312,126210000,0.030756917447976262,-0.010827938524325176,0.1857874856808262
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,24.0916748046875,134732400,0.06752555265034466,-0.002736853408118356,0.18619455794639897
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,23.954896926879883,112126400,-0.16778443789318676,-0.0056773918341702645,0.18519285980600053
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,23.78847885131836,224064800,0.998323320823642,-0.0069471422093569934,0.18653147914404763
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.29984474182129,458408400,1.0458742292408267,-0.06257794450840093,0.2535308028487163
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.618223190307617,328970800,-0.2823630631550381,-0.03056620166665802,0.26211529043513415
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.36973762512207,274126000,-0.16671631646334573,-0.011494264028921397,0.26303939655122743
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.34694480895996,192640400,-0.29725600636203786,-0.0010665931684306074,0.262751264661444
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.698009490966797,227325200,0.18004946003019096,0.016445664011811356,0.2691627512329457
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.472326278686523,164102000,-0.27811786814660233,-0.010401102109123372,0.2677975035299156
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.385169982910156,143562000,-0.12516605525831492,-0.00405900574745266,0.26775917280236294
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.265907287597656,174799600,0.21758961285019707,-0.005576887881078685,0.2677982679525241
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.281963348388672,131745600,-0.24630491145288658,0.0007550141441827751,0.2681460823285088
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.42644500732422,134747200,0.022783303579019032,0.006788925277727564,0.2573467323922485
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.217735290527344,114876400,-0.1474672572046024,-0.009740753387952661,0.2492231779007221
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,20.720033645629883,305258800,1.6572803465289652,-0.023456869363416954,0.2547164351085793
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,20.761320114135742,177571200,-0.41829293700951453,0.0019925869432440013,0.2518551271109834
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.53195571899414,245039200,0.3799490007388586,0.037118815211258926,0.27775136995966215
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.442508697509766,187667600,-0.2341323347448082,-0.004154152212261453,0.2770706532603774
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.687917709350586,168249600,-0.10347017812344805,0.011444976672404072,0.2775563108543858
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.6053466796875,121768400,-0.27626336110160143,-0.0038072363963039813,0.27292837615849747
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,21.83930015563965,128104000,0.052029919092309695,0.010828499047974116,0.2760588912127504
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.116817474365234,152074400,0.18711671766689575,0.012707244130893969,0.2795541911904214
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.453968048095703,140560800,-0.07571031021657815,0.015244081754585581,0.2807810603283816
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,22.848459243774414,152675200,0.08618619131365213,0.01756888559000891,0.28264694247297756
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,23.0296573638916,225324800,0.47584414495608973,0.007930430589824455,0.28438340119705324
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,23.015893936157227,145364800,-0.3548655096997756,-0.0005976392751702031,0.27997314680983376
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,22.90350341796875,169228800,0.16416629060130106,-0.004883169799975273,0.2742940563592446
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.58240509033203,116693200,-0.31044124877089474,-0.014019616203554408,0.2763343729857448
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.412689208984375,160766400,0.3776843894931323,-0.00751540328272271,0.2763882121872461
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.458559036254883,114019600,-0.2907746892385473,0.0020466007823871646,0.27561973860949585
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.62139892578125,93170000,-0.18285978901873012,0.007250682880566517,0.27699257448888537
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.713144302368164,89638000,-0.03790919823977679,0.004055689786821803,0.2772898869995941
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.692502975463867,83392400,-0.0696758071353667,-0.0009087833295782222,0.27683427733526644
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,22.8553466796875,106405600,0.27596279756908304,0.007176101481608521,0.20825470290393966
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.66727066040039,126851600,0.1921515408963439,-0.008228972499212173,0.1880012797111168
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.325529098510742,152082000,0.1988969788319579,-0.01507643187437957,0.19044804214535793
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.35305404663086,127727600,-0.16013992451440673,0.0012328911892149907,0.19029228882201443
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.279659271240234,117780800,-0.07787510295347289,-0.0032834338984514266,0.18545170830100535
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.37369728088379,125307200,0.06390175648322982,0.004220801067857716,0.18249467588292587
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,21.86452865600586,244032800,0.9474762822886473,-0.02275746464635353,0.19500417267283643
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,21.81177520751953,137647600,-0.43594631541333784,-0.0024127411716162728,0.19431779577775174
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,21.99755096435547,142185600,0.03296824644962926,0.008517223154394626,0.19555977716824416
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,21.91498374938965,116876400,-0.1780011477955573,-0.0037534730615972345,0.1953172634913746
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.041122436523438,128960800,0.10339469730416062,0.005755819332391887,0.19318532671475402
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.4218692779541,301245600,1.3359470474748916,-0.028095354959926988,0.19874698628674128
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.109941482543945,181958400,-0.39597989149053137,-0.014561184710951913,0.20388798942225242
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.4654483795166,161779600,-0.11089787555836939,0.016840733417789355,0.17935085901679781
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.651222229003906,146124000,-0.09677116274239772,0.008654552479070432,0.18063575924332706
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,21.926448822021484,143345600,-0.019013988119679137,0.012711827078698779,0.18134565965818514
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,21.992963790893555,104106000,-0.2737412240068757,0.003033549546120229,0.1810409170849096
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,21.786537170410156,110820800,0.06449964459301105,-0.009386030116089739,0.1806503740195673
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,21.910388946533203,123796400,0.11708632314511358,0.005684784835437773,0.17747048902582857
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.004430770874023,100558400,-0.18771143587374106,0.00429211113368666,0.17191236419989256
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.174152374267578,115648400,0.1500620534932935,0.007713064935004121,0.1650903330263808
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.242958068847656,95179600,-0.1769916401783337,0.003102968421012875,0.16341942509769108
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.34387969970703,96670000,0.01565881764579813,0.00453723963094288,0.16423394356142176
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.217731475830078,103568800,0.07136443570911344,-0.005645761862860699,0.16440802045512984
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.65810203552246,155676000,0.503116768756614,0.01982068062040665,0.17020313523942263
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.65579605102539,120548000,-0.22564814101081732,-0.00010177306525738228,0.1686443140642413
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,22.896625518798828,145975600,0.2109334041211799,0.010629927424798513,0.17118183811543708
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,22.905799865722656,95119600,-0.34838699070255574,0.0004006855471474502,0.17005175552464444
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,22.926443099975586,105104000,0.10496679969217704,0.0009012230253448994,0.16971957849083144
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,22.804880142211914,130808000,0.24455777135028156,-0.005302303424633781,0.17048257096427857
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.628280639648438,113254800,-0.13419056938413554,-0.00774393469565271,0.17067711296206278
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.325529098510742,161531600,0.4262671427612781,-0.013379343572716085,0.1733935169557112
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.171859741210938,224959200,0.3926637264782866,-0.006883122752510906,0.16895634924353475
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.612218856811523,369379200,0.6419830795984338,0.06496338748361219,0.2534227147985903
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,23.931020736694336,159479200,-0.5682507298732576,0.013501563822361673,0.2550749862907286
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,23.90119743347168,110934800,-0.3043933001921254,-0.0012462194383930925,0.25524818170679503
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.32322120666504,152671600,0.3762281989060241,0.017657013811464894,0.24749402701409434
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,23.9631290435791,135266400,-0.11400417628425985,-0.014804460314954748,0.25269328866780066
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.263591766357422,120810400,-0.1068705901835193,0.012538542952045262,0.2536870401897503
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.41348648071289,109634800,-0.09250528100229782,0.006177762789567831,0.2528870613053892
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,24.784740447998047,162213600,0.47958130082783934,0.015206921288299036,0.25502088720873767
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,24.989973068237305,112148800,-0.30863503430045325,0.008280603973637168,0.23629345788335468
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.091434478759766,105260800,-0.061418401266888245,0.004060084828639621,0.228768215207388
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,24.90465545654297,96034000,-0.08765656350702256,-0.007443935593834161,0.2294780699723172
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,24.88850975036621,109938000,0.14478205635504082,-0.0006483007245344785,0.22979708146630098
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,24.946163177490234,74641600,-0.3210573232185414,0.0023164676271216766,0.22864118282984613
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.245935440063477,103472800,0.3862618164669567,0.012016768287787638,0.22965214505135276
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.22287940979004,135177600,0.30640709442481495,-0.0009132571192767003,0.22642411834207046
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.185983657836914,101424000,-0.24969817484553658,-0.0014627890556699885,0.22717981634181994
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.153701782226562,87938800,-0.13295866855970973,-0.0012817397187624424,0.22785111182105158
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.2182674407959,101472400,0.15389793811150487,0.002566845195523415,0.22772151616433361
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.022260665893555,103280800,0.017821594837611032,-0.007772412413442065,0.23042268608690494
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.10066032409668,85030800,-0.17670273661706726,0.0031331964465539652,0.23043184220247903
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,24.911571502685547,94700400,0.11371879366065007,-0.007533220997760215,0.23118102404889848
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,24.80549430847168,100344800,0.059602704951615904,-0.004258149438803205,0.22729200337443897
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.660221099853516,111065200,0.10683563074519054,-0.005856493195080192,0.2286087825350975
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.632545471191406,99881200,-0.10069760825172958,-0.0011222782046457214,0.22770359400729742
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.44345474243164,99455600,-0.004261062141824534,-0.007676459137400671,0.22955748558850722
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.466516494750977,118649600,0.19299064104987562,0.0009434735213309509,0.22955533484818802
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.611793518066406,106806000,-0.09981997410863586,0.005937789441606833,0.22864409335683342
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,24.842388153076172,107210000,0.00378255903226421,0.009369273914982879,0.22726433716469788
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,24.835474014282227,107521600,0.0029064452942821895,-0.00027832021427820486,0.22206528375768994
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,24.987674713134766,169457200,0.5760293745628786,0.006128358925825639,0.2198938931000986
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.332765579223633,212008000,0.25110057288802135,-0.026209286835596535,0.14735130210596817
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,23.78163719177246,186228000,-0.12159918493641753,-0.02264964028263805,0.15768235417895898
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.31432342529297,181171200,-0.02715381145692375,0.022399056432699904,0.17062858600769232
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,24.89312744140625,248704800,0.3727612335735482,0.023805063623986378,0.17678014283301813
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,25.774005889892578,443554800,0.7834589440975808,0.03538641139245158,0.1969064944225493
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.650291442871094,359934400,-0.18852326702360112,0.03399881092299095,0.21536656654295638
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.500394821166992,319547600,-0.11220600198258346,-0.005624577203045877,0.21667093196273526
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.191389083862305,188092000,-0.41138033895419646,-0.011660420132981297,0.2173231834201528
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.189083099365234,138057200,-0.2660123769219318,-8.804361195535737e-05,0.21655082657869235
